address_found,suburb,postcode,END_LATITUDE,END_LONGITUDE
"Wolfe House, 389, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.496086,-0.207206
"University Street, Fitzrovia, London Borough of Camden, London, Greater London, England, WC1E 6DE, United Kingdom",Fitzrovia,WC1E 6DE,51.52387,-0.134528
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495641,-0.206277
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495757,-0.206264
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495628,-0.20642
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495639,-0.206156
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495735,-0.206377
"Rayne Building, 5, University Street, Fitzrovia, London Borough of Camden, London, Greater London, England, WC1E 6JL, United Kingdom",Fitzrovia,WC1E 6JL,51.52336,-0.135891
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.49577,-0.206176
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495624,-0.206111
"Philbeach House, 10-11, Philbeach Gardens, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9EA, United Kingdom",Earl's Court,SW5 9EA,51.490497,-0.197262
"Nevern Mansions, 42, Warwick Road, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9TJ, United Kingdom",Earl's Court,SW5 9TJ,51.49104,-0.19718
"Millbank, London, Greater London, England, SW1P 4RP, United Kingdom",Millbank,SW1P 4RP,51.488789,-0.129458
"No 1 Coffee London, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.494025,-0.236522
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495605,-0.206343
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495564,-0.206344
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495573,-0.206157
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495883,-0.206441
"H Lloyd Chemist, 382, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496337,-0.206837
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495545,-0.206375
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495618,-0.206133
"HG Walter, Palliser Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 9EB, United Kingdom",West Kensington,W14 9EB,51.489979,-0.213209
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495744,-0.206025
"Warwick Row, Victoria, London, Greater London, England, SW1E 5BY, United Kingdom",Victoria,SW1E 5BY,51.497995,-0.142975
"VauxWall East Climbing Centre, 1, Lollard Street, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6BD, United Kingdom",Lambeth,SE11 6BD,51.492247,-0.113622
"South Lambeth Road, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 1SR, United Kingdom",Vauxhall,SW8 1SR,51.485047,-0.122451
"Piccadilly Underpass, Belgravia, London, Greater London, England, W1J 7NT, United Kingdom",Belgravia,W1J 7NT,51.503148,-0.152388
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495363,-0.206345
"West End Lane, West Hampstead, London Borough of Camden, London, Greater London, England, NW6 1LJ, United Kingdom",West Hampstead,NW6 1LJ,51.551935,-0.19217
"20, Stratford Place, East Marylebone, Mayfair, London, Greater London, England, W1C 1AS, United Kingdom",Mayfair,W1C 1AS,51.514699,-0.149231
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495545,-0.206162
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.49562,-0.206577
"Rowland Hill Street, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2AQ, United Kingdom",Belsize Park,NW3 2AQ,51.552465,-0.167439
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495689,-0.20617
"4, Montpelier Street, Knightsbridge, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW3 1HY, United Kingdom",Knightsbridge,SW3 1HY,51.499019,-0.165492
"Addison Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NU, United Kingdom",Kensington,W14 8NU,51.497332,-0.20474
"The White House, 61, Randolph Avenue, Maida Vale, London, Greater London, England, W9 1BG, United Kingdom",Maida Vale,W9 1BG,51.526297,-0.182074
"South Lambeth Road, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 1SR, United Kingdom",Vauxhall,SW8 1SR,51.485047,-0.122553
"26, Rosslyn Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 1PD, United Kingdom",Belsize Park,NW3 1PD,51.554475,-0.171864
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495656,-0.206553
"Belsize Park, Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2AJ, United Kingdom",Belsize Park,NW3 2AJ,51.550266,-0.164385
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495873,-0.20625
"Belushi's, 15, Shepherds Bush Green, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8PH, United Kingdom",Shepherd's Bush,W12 8PH,51.50418,-0.217974
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495619,-0.206474
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495612,-0.206356
"Belushi's, 15, Shepherds Bush Green, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8PH, United Kingdom",Shepherd's Bush,W12 8PH,51.504159,-0.217722
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495723,-0.206313
"The White House, 61, Randolph Avenue, Maida Vale, London, Greater London, England, W9 1BG, United Kingdom",Maida Vale,W9 1BG,51.526496,-0.181953
"157, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6SG, United Kingdom",Kensington,W8 6SG,51.500345,-0.194448
"Oxford Circus House, 245, Oxford Street, East Marylebone, Mayfair, City of Westminster, Greater London, England, W1D 2LT, United Kingdom",Mayfair,W1D 2LT,51.51529,-0.141772
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495797,-0.206279
"Play 2 Win, 197, Victoria Street, Victoria, London, Greater London, England, SW1E 5NE, United Kingdom",Victoria,SW1E 5NE,51.496723,-0.14425
"Astley House, 15-35, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3JQ, United Kingdom",Notting Hill,W11 3JQ,51.509286,-0.194795
"190, Ladbroke Grove, Lancaster West Estate, North Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W10 5LZ, United Kingdom",North Kensington,W10 5LZ,51.51949,-0.211232
"Eats & Bits, Warwick Road, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9TJ, United Kingdom",Earl's Court,SW5 9TJ,51.490268,-0.195554
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495727,-0.2061
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495718,-0.206192
"Onward Display, 84, Berwick Street, Soho, London, Greater London, England, W1F 8RQ, United Kingdom",NA,W1F 8RQ,51.514057,-0.135307
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495782,-0.206404
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495599,-0.206205
"No 1 Coffee London, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493987,-0.236496
"South Lambeth Road, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 1SR, United Kingdom",Vauxhall,SW8 1SR,51.485475,-0.122207
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.496937,-0.204685
"St Stephen's Church, Pond Street, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2PN, United Kingdom",Belsize Park,NW3 2PN,51.553139,-0.168765
"Malet Street, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1E 7JN, United Kingdom",Bloomsbury,WC1E 7JN,51.522801,-0.131616
"Brewers Green, Westminster, Victoria, London, Greater London, England, SW1H 0PY, United Kingdom",Victoria,SW1H 0PY,51.498162,-0.135933
"Hampstead Heath, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555364,-0.16617
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495958,-0.206523
"Bessborough Gardens, Millbank, London, Greater London, England, SW1P 4PX, United Kingdom",Millbank,SW1P 4PX,51.489245,-0.130607
"80, Hammersmith Road, Brook Green, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 8TH, United Kingdom",Brook Green,W14 8TH,51.494284,-0.215316
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495542,-0.206179
"Street Burger, 222, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 7RG, United Kingdom",Kensington,W8 7RG,51.499395,-0.198475
"1, Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.489213,-0.130428
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495613,-0.206218
"Lovisa, 132b, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5SF, United Kingdom",Kensington,W8 5SF,51.501068,-0.192791
"The Wellington, 351, Strand, St Clement Danes, Holborn, London, Greater London, England, WC2R 0HS, United Kingdom",Holborn,WC2R 0HS,51.511298,-0.11931
"Cobalt Square, Harleyford Road, Kennington Cross, Vauxhall, London Borough of Lambeth, London, Greater London, England, SE11 5AY, United Kingdom",Vauxhall,SE11 5AY,51.485488,-0.122192
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495694,-0.206167
"M.E.I.C House, 344, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.497117,-0.204872
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495504,-0.206144
"Be at One, Great Windmill Street, Soho, City of Westminster, Greater London, England, W1D 7LU, United Kingdom",NA,W1D 7LU,51.511503,-0.134311
"Kensington Primary Academy, 205, Warwick Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8PU, United Kingdom",Kensington,W14 8PU,51.496087,-0.204478
"Royal Garden Hotel, 2-24, Kensington High Street, South Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4PT, United Kingdom",South Kensington,W8 4PT,51.502517,-0.187964
"Wolfe House, 389, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495894,-0.206712
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495823,-0.206282
"Whitcombs, 38, Leicester Square, Seven Dials, Bloomsbury, London, Greater London, England, WC2H 7DX, United Kingdom",Bloomsbury,WC2H 7DX,51.50978,-0.13086
"1 Millbank, 1, Millbank, Westminster, Millbank, City of Westminster, Greater London, England, SW1P 3JU, United Kingdom",Millbank,SW1P 3JU,51.497275,-0.125819
"Massimo Dutti, Beak Street, Soho, City of Westminster, Greater London, England, W1B 5SJ, United Kingdom",NA,W1B 5SJ,51.511767999999996,-0.139242
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.49567,-0.206266
"South End Road, Vale of Health, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2RL, United Kingdom",Belsize Park,NW3 2RL,51.555321,-0.16623
"Chatoo of London opticians, 258, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6DN, United Kingdom",Kensington,W8 6DN,51.498691,-0.200263
"Gliddon Road, West Kensington, London Borough of Hammersmith and Fulham, London, Greater London, England, W14 9EA, United Kingdom",West Kensington,W14 9EA,51.490377,-0.213184
